chose_left,chose_right,reward_left,reward_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial
0,1,0,1,143,1,0,2,-0.012445694420318,0.012445694420318,25
1,0,1,0,143,0,0,3,0.0237834219370845,0.0237834219370845,1
0,1,0,1,143,0,0,3,-0.090183681718023,0.090183681718023,2
1,0,1,0,143,1,1,3,0.0668317962360185,0.0668317962360185,3
0,1,1,0,143,1,1,3,0.0741253586120155,0.0741253586120155,4
0,1,1,0,143,1,1,3,0.00342685124231851,0.00342685124231851,5
0,1,1,0,143,1,1,3,0.0578543082396475,0.0578543082396475,6
1,0,1,0,143,1,1,3,-0.0209204752610355,0.0209204752610355,7
0,1,1,0,143,1,1,3,0.0639543413104275,0.0639543413104275,8
1,0,1,0,143,1,1,3,-0.053597568021556,0.053597568021556,9
1,0,1,0,143,NaN,NaN,3,-0.0702116298865575,0.0702116298865575,10
1,0,1,0,143,1,1,3,-0.0790652029624435,0.0790652029624435,11
1,0,1,0,143,1,1,3,-0.0317474026494965,0.0317474026494965,12
0,1,1,0,143,1,1,3,0.0403129098993165,0.0403129098993165,13
0,1,1,0,143,1,1,3,0.0309536400579995,0.0309536400579995,14
1,0,1,0,143,1,1,3,-0.0841142773329045,0.0841142773329045,15
1,0,1,0,143,1,1,3,-0.0118241724474925,0.0118241724474925,16
1,0,1,0,143,1,1,3,-0.0260263865669835,0.0260263865669835,17
1,0,1,0,143,1,1,3,-0.0564600801292175,0.0564600801292175,18
0,1,1,0,143,1,1,3,0.0419232335632255,0.0419232335632255,19
0,1,1,0,143,1,1,3,0.0261682543367435,0.0261682543367435,20
1,0,1,0,143,1,1,3,-0.0981440403762165,0.0981440403762165,21
0,1,1,0,143,1,1,3,0.0907745323311575,0.0907745323311575,22
1,0,1,0,143,1,1,3,-0.0226288298755865,0.0226288298755865,23
0,1,1,0,143,1,1,3,0.0466783684240355,0.0466783684240355,24
1,0,1,0,143,0,1,3,-0.0164505489109775,0.0164505489109775,25
0,1,0,1,143,0,0,4,-0.41707953061796,0.41707953061796,1
0,1,1,0,143,1,0,4,-0.426117855051724,0.426117855051724,2
1,0,1,0,143,1,0,4,0.356379264276103,0.356379264276103,3
1,0,1,0,143,1,1,4,0.397494379658415,0.397494379658415,4
1,0,1,0,143,1,1,4,0.378922595260495,0.378922595260495,5
1,0,1,0,143,1,1,4,-0.43478405375851,0.43478405375851,6
1,0,1,0,143,1,1,4,-0.415892216765214,0.415892216765214,7
1,0,1,0,143,1,0,4,-0.377372482032275,0.377372482032275,8
0,1,0,1,143,1,1,4,-0.424068931635778,0.424068931635778,9
0,1,0,1,143,1,1,4,-0.436642124050321,0.436642124050321,10
0,1,0,1,143,1,0,4,0.401646433975685,0.401646433975685,11
1,0,1,0,143,1,1,4,0.425023584349049,0.425023584349049,12
1,0,1,0,143,1,1,4,0.428712911052773,0.428712911052773,13
0,1,0,1,143,0,1,4,0.422461076828435,0.422461076828435,14
1,0,1,0,143,1,1,4,-0.386101510208773,0.386101510208773,15
0,1,1,0,143,1,1,4,0.422329302282948,0.422329302282948,16
1,0,1,0,143,1,1,4,-0.350576187473173,0.350576187473173,17
1,0,1,0,143,1,1,4,-0.400364145974412,0.400364145974412,18
0,1,1,0,143,1,1,4,0.409848011687159,0.409848011687159,19
0,1,1,0,143,1,1,4,0.359916806187496,0.359916806187496,20
0,1,1,0,143,1,1,4,0.448867732161188,0.448867732161188,21
1,0,1,0,143,1,0,4,-0.436717655953155,0.436717655953155,22
0,1,0,1,143,1,1,4,-0.415567415615701,0.415567415615701,23
1,0,1,0,143,1,0,4,0.356741445297511,0.356741445297511,24
0,1,1,0,143,1,0,4,-0.411823807244095,0.411823807244095,25
0,1,0,1,143,1,0,5,-0.445477761008792,0.445477761008792,1
1,0,1,0,143,1,1,5,-0.396941662083025,0.396941662083025,2
1,0,1,0,143,1,1,5,0.408793677146012,0.408793677146012,3
0,1,1,0,143,1,1,5,-0.435455093326999,0.435455093326999,4
1,0,1,0,143,1,0,5,0.444445839639137,0.444445839639137,5
1,0,1,0,143,1,0,5,-0.380947918994625,0.380947918994625,6
1,0,1,0,143,1,1,5,0.382837237726633,0.382837237726633,7
1,0,1,0,143,1,0,5,0.441209965902218,0.441209965902218,8
0,1,0,1,143,1,1,5,0.402859917014838,0.402859917014838,9
0,1,1,0,143,NaN,NaN,5,-0.439825743988534,0.439825743988534,10
0,1,1,0,143,NaN,NaN,5,-0.444616108361214,0.444616108361214,11
0,1,0,1,143,1,0,5,-0.408986443316643,0.408986443316643,12
0,1,1,0,143,1,1,5,-0.384682741667959,0.384682741667959,13
1,0,1,0,143,1,1,5,0.395439633522576,0.395439633522576,14
1,0,1,0,143,1,1,5,0.396047135000863,0.396047135000863,15
0,1,1,0,143,1,1,5,-0.409300739620351,0.409300739620351,16
1,0,1,0,143,1,1,5,-0.397794656806835,0.397794656806835,17
1,0,1,0,143,NaN,NaN,5,0.442107630072541,0.442107630072541,18
0,1,1,0,143,1,1,5,-0.411111747571867,0.411111747571867,19
1,0,1,0,143,1,1,5,0.397569596092416,0.397569596092416,20
1,0,1,0,143,0,1,5,0.418181880784933,0.418181880784933,21
0,1,0,1,143,1,0,5,-0.398352066741238,0.398352066741238,22
1,0,1,0,143,1,1,5,0.446761075701645,0.446761075701645,23
0,1,1,0,143,1,1,5,-0.4488972730323,0.4488972730323,24
1,0,1,0,143,0,1,5,0.425963717860994,0.425963717860994,25
0,1,1,0,143,0,0,6,-0.0373726628785315,0.0373726628785315,1
0,1,1,0,143,1,1,6,-0.0199736206667515,0.0199736206667515,2
0,1,1,0,143,0,0,6,-0.0486327060008515,0.0486327060008515,3
0,1,1,0,143,1,1,6,-0.0593234282219925,0.0593234282219925,4
0,1,1,0,143,1,1,6,-0.0683976563029765,0.0683976563029765,5
0,1,1,0,143,1,1,6,-0.0838487974542865,0.0838487974542865,6
0,1,0,1,143,1,1,6,0.0155362530836735,0.0155362530836735,7
0,1,1,0,143,1,1,6,-0.0285400543152785,0.0285400543152785,8
0,1,1,0,143,1,1,6,-0.0101454981985235,0.0101454981985235,9
1,0,1,0,143,1,1,6,0.0296185016963495,0.0296185016963495,10
0,1,1,0,143,1,1,6,-0.0611987971465475,0.0611987971465475,11
1,0,1,0,143,1,1,6,0.0410824925489235,0.0410824925489235,12
1,0,1,0,143,1,1,6,0.0695064155182415,0.0695064155182415,13
1,0,1,0,143,1,1,6,-0.0161090963507875,0.0161090963507875,14
1,0,1,0,143,1,1,6,0.0591450207059915,0.0591450207059915,15
1,0,1,0,143,1,1,6,0.0409461517573855,0.0409461517573855,16
1,0,1,0,143,1,1,6,0.0776927974714455,0.0776927974714455,17
1,0,1,0,143,1,1,6,0.0814614593394225,0.0814614593394225,18
1,0,1,0,143,1,1,6,-0.000446952473923512,0.000446952473923512,19
1,0,1,0,143,1,1,6,0.0941113930248985,0.0941113930248985,20
1,0,1,0,143,1,1,6,0.0138955237963935,0.0138955237963935,21
1,0,1,0,143,1,1,6,0.0240604273462065,0.0240604273462065,22
0,1,0,1,143,0,1,6,-0.0817234324641915,0.0817234324641915,23
1,0,1,0,143,0,1,6,0.0677304533493365,0.0677304533493365,24
0,1,0,1,143,0,1,6,-0.0163413289710445,0.0163413289710445,25
1,0,1,0,143,1,0,7,0.0473752110649025,0.0473752110649025,1
1,0,1,0,143,1,1,7,0.0779361341891825,0.0779361341891825,2
0,1,1,0,143,1,1,7,0.0307846657954985,0.0307846657954985,3
1,0,1,0,143,1,1,7,-0.0963019430526435,0.0963019430526435,4
1,0,1,0,143,1,0,7,-0.0841791220371335,0.0841791220371335,5
1,0,1,0,143,1,0,7,0.0688591071259455,0.0688591071259455,6
1,0,1,0,143,1,1,7,0.0987914370431835,0.0987914370431835,7
0,1,1,0,143,1,1,7,0.0996622765209345,0.0996622765209345,8
1,0,1,0,143,1,1,7,-0.0337151369666715,0.0337151369666715,9
0,1,0,1,143,1,0,7,0.0363400213697155,0.0363400213697155,10
0,1,1,0,143,1,1,7,0.0131228665442795,0.0131228665442795,11
1,0,1,0,143,1,0,7,-0.0643500071083835,0.0643500071083835,12
0,1,0,1,143,NaN,NaN,7,-0.0129101915210925,0.0129101915210925,13
0,1,1,0,143,1,1,7,0.041704951946163,0.041704951946163,14
1,0,1,0,143,1,1,7,-0.0404935458488465,0.0404935458488465,15
0,1,1,0,143,1,1,7,0.0755783701283835,0.0755783701283835,16
0,1,1,0,143,1,1,7,0.0666897052703945,0.0666897052703945,17
0,1,0,1,143,0,0,7,-0.00728682844883449,0.00728682844883449,18
0,1,0,1,143,1,0,7,0.0893764929461485,0.0893764929461485,19
1,0,1,0,143,1,1,7,-0.0317793887486365,0.0317793887486365,20
1,0,1,0,143,1,1,7,-0.0995591963044605,0.0995591963044605,21
1,0,1,0,143,0,1,7,-0.00132311195605347,0.00132311195605347,22
1,0,1,0,143,1,1,7,-0.0910930523908525,0.0910930523908525,23
0,1,1,0,143,NaN,NaN,7,0.0708653375149145,0.0708653375149145,24
1,0,1,0,143,NaN,NaN,7,-0.0983645912298765,0.0983645912298765,25
0,1,0,1,143,0.5,0.5,8,0.000980503939605526,0.000980503939605526,1
1,0,1,0,143,1,1,8,0.0147362589846685,0.0147362589846685,2
0,1,1,0,143,1,1,8,0.0711839862633805,0.0711839862633805,3
0,1,0,1,143,1,0,8,0.0997968128402495,0.0997968128402495,4
1,0,1,0,143,1,0,8,-0.000272682772519517,0.000272682772519517,5
0,1,0,1,143,1,1,8,-0.0689556561733035,0.0689556561733035,6
0,1,0,1,143,1,1,8,-0.0818957493442395,0.0818957493442395,7
0,1,1,0,143,NaN,NaN,8,0.0922097271860055,0.0922097271860055,8
1,0,1,0,143,0,1,8,-0.00877408777015648,0.00877408777015648,9
1,0,1,0,143,1,1,8,-0.000164902485870477,0.000164902485870477,10
0,1,1,0,143,1,1,8,0.0235804339069735,0.0235804339069735,11
0,1,0,1,143,0,1,8,0.0453192915669795,0.0453192915669795,12
0,1,1,0,143,1,1,8,0.0337337388661165,0.0337337388661165,13
1,0,1,0,143,1,1,8,-0.0247586740759315,0.0247586740759315,14
0,1,1,0,143,1,1,8,0.0606586581817405,0.0606586581817405,15
1,0,1,0,143,1,1,8,-0.0499564187696195,0.0499564187696195,16
1,0,1,0,143,1,1,8,-0.0295924224229455,0.0295924224229455,17
0,1,0,1,143,NaN,NaN,8,-0.0619362910591545,0.0619362910591545,18
0,1,1,0,143,1,1,8,0.0408402412086195,0.0408402412086195,19
0,1,1,0,143,1,1,8,0.00102226209392248,0.00102226209392248,20
0,1,0,1,143,0,1,8,0.0317677582877705,0.0317677582877705,21
1,0,1,0,143,1,1,8,-0.0986653648018315,0.0986653648018315,22
1,0,1,0,143,0,1,8,-0.0818458856897165,0.0818458856897165,23
1,0,1,0,143,0,1,8,-0.0846698304881185,0.0846698304881185,24
1,0,1,0,143,NaN,NaN,8,-0.0104030975776615,0.0104030975776615,25
0,1,0,1,143,0,1,9,-0.0581752298817605,0.0581752298817605,1
0,1,1,0,143,1,1,9,-0.0566253584794375,0.0566253584794375,2
0,1,1,0,143,1,1,9,-0.0525603116762155,0.0525603116762155,3
0,1,0,1,143,0,1,9,-0.0523243376773055,0.0523243376773055,4
0,1,1,0,143,1,1,9,-0.0219434408155295,0.0219434408155295,5
1,0,1,0,143,1,1,9,0.0957358036558905,0.0957358036558905,6
0,1,0,1,143,0,1,9,-0.0891456719450045,0.0891456719450045,7
0,1,1,0,143,1,1,9,-0.0190835571781155,0.0190835571781155,8
1,0,1,0,143,0,1,9,0.0289560868777435,0.0289560868777435,9
1,0,1,0,143,0,0,9,-0.0082414932601135,0.0082414932601135,10
0,1,0,1,143,1,1,9,0.0636830927690385,0.0636830927690385,11
1,0,1,0,143,1,1,9,0.0712244152884565,0.0712244152884565,12
0,1,1,0,143,1,1,9,-0.0914441704419295,0.0914441704419295,13
0,1,1,0,143,0,0,9,-0.0934667249697605,0.0934667249697605,14
1,0,1,0,143,1,1,9,0.0733247694859895,0.0733247694859895,15
1,0,1,0,143,1,1,9,0.0734449993373385,0.0734449993373385,16
1,0,1,0,143,1,1,9,0.0376382280098155,0.0376382280098155,17
1,0,1,0,143,0,1,9,-0.0389597862905685,0.0389597862905685,18
1,0,1,0,143,1,1,9,0.0597040700169715,0.0597040700169715,19
1,0,1,0,143,1,1,9,0.0353959365765935,0.0353959365765935,20
1,0,1,0,143,NaN,NaN,9,0.0969849613500265,0.0969849613500265,21
1,0,1,0,143,1,1,9,0.017109412378618,0.017109412378618,22
0,1,1,0,143,1,1,9,-0.0274928043547375,0.0274928043547375,23
1,0,1,0,143,1,1,9,-0.00984984840931952,0.00984984840931952,24
1,0,1,0,143,0,1,9,0.0819014125547705,0.0819014125547705,25
1,0,1,0,143,1,0,10,0.396428561553132,0.396428561553132,1
1,0,1,0,143,1,1,10,0.424436470736713,0.424436470736713,2
1,0,1,0,143,1,1,10,0.370274901189802,0.370274901189802,3
1,0,1,0,143,1,0,10,-0.438906531731569,0.438906531731569,4
0,1,0,1,143,1,1,10,-0.421905512715332,0.421905512715332,5
1,0,1,0,143,1,0,10,0.441193660488118,0.441193660488118,6
1,0,1,0,143,0,0,10,0.372405738744994,0.372405738744994,7
0,1,0,1,143,1,1,10,-0.359180221319423,0.359180221319423,8
0,1,1,0,143,1,1,10,0.379959185309066,0.379959185309066,9
1,0,1,0,143,1,0,10,-0.417009211297921,0.417009211297921,10
1,0,1,0,143,1,0,10,0.423578794514889,0.423578794514889,11
0,1,0,1,143,1,1,10,-0.374387476885506,0.374387476885506,12
0,1,0,1,143,1,1,10,-0.416806719768596,0.416806719768596,13
1,0,1,0,143,1,1,10,0.412933554707803,0.412933554707803,14
1,0,1,0,143,1,1,10,-0.444539785751894,0.444539785751894,15
0,1,1,0,143,1,1,10,0.437432664037224,0.437432664037224,16
1,0,1,0,143,1,1,10,-0.399795766795426,0.399795766795426,17
1,0,1,0,143,1,1,10,-0.350514380542009,0.350514380542009,18
0,1,1,0,143,1,1,10,0.43195291384612,0.43195291384612,19
1,0,1,0,143,1,0,10,-0.366225719774215,0.366225719774215,20
1,0,1,0,143,1,1,10,0.426045725338123,0.426045725338123,21
1,0,1,0,143,1,1,10,-0.362313437333176,0.362313437333176,22
1,0,1,0,143,1,0,10,-0.440751323593906,0.440751323593906,23
1,0,1,0,143,1,0,10,0.408588545125462,0.408588545125462,24
1,0,1,0,143,0,1,10,-0.404129236552456,0.404129236552456,25
1,0,1,0,143,1,0,11,-0.430233641191525,0.430233641191525,1
0,1,0,1,143,0,0,11,0.389494500611318,0.389494500611318,2
1,0,1,0,143,1,1,11,-0.360599914781756,0.360599914781756,3
0,1,1,0,143,0,0,11,-0.429878441138727,0.429878441138727,4
0,1,0,1,143,1,0,11,-0.389254602190783,0.389254602190783,5
0,1,1,0,143,NaN,NaN,11,0.42226644833574,0.42226644833574,6
0,1,0,1,143,1,1,11,0.411374554020026,0.411374554020026,7
0,1,0,1,143,0.5,0.5,11,0.375382714201286,0.375382714201286,8
1,0,1,0,143,0,1,11,0.41425374506143,0.41425374506143,9
0,1,0,1,143,0.5,0.5,11,0.440308782167848,0.440308782167848,10
0,1,1,0,143,1,1,11,-0.426375204361277,0.426375204361277,11
0,1,1,0,143,1,1,11,-0.374379788578445,0.374379788578445,12
1,0,1,0,143,1,1,11,0.441205717090658,0.441205717090658,13
0,1,0,1,143,1,0,11,-0.431467890385145,0.431467890385145,14
1,0,1,0,143,0,0,11,-0.42107992712321,0.42107992712321,15
0,1,0,1,143,1,1,11,0.378467991091158,0.378467991091158,16
0,1,1,0,143,1,1,11,-0.374570682461378,0.374570682461378,17
1,0,1,0,143,1,1,11,0.408716036363684,0.408716036363684,18
0,1,1,0,143,1,1,11,-0.400211427722362,0.400211427722362,19
1,0,1,0,143,1,1,11,0.394794662088953,0.394794662088953,20
1,0,1,0,143,0,1,11,0.44298174250022,0.44298174250022,21
1,0,1,0,143,0.75,0.75,11,0.355508513131352,0.355508513131352,22
0,1,1,0,143,1,1,11,-0.391800779619454,0.391800779619454,23
1,0,1,0,143,1,0,11,0.377736793360718,0.377736793360718,24
0,1,0,1,143,1,0,11,-0.354639468719694,0.354639468719694,25
1,0,1,0,143,1,1,12,0.0701183784573755,0.0701183784573755,1
1,0,1,0,143,1,1,12,0.0777174240198525,0.0777174240198525,2
0,1,1,0,143,1,1,12,-0.0771940552123825,0.0771940552123825,3
0,1,1,0,143,1,1,12,-0.0978152159133395,0.0978152159133395,4
1,0,1,0,143,1,1,12,0.0900613409225665,0.0900613409225665,5
1,0,1,0,143,1,1,12,0.0193703391850605,0.0193703391850605,6
0,1,1,0,143,1,1,12,-0.00849159670277949,0.00849159670277949,7
1,0,1,0,143,1,1,12,0.0762068760004495,0.0762068760004495,8
0,1,1,0,143,1,1,12,-0.0419276029806005,0.0419276029806005,9
1,0,1,0,143,1,1,12,-0.0186972674160585,0.0186972674160585,10
1,0,1,0,143,1,1,12,0.0167246631507305,0.0167246631507305,11
0,1,1,0,143,1,1,12,-0.0160664180211985,0.0160664180211985,12
0,1,1,0,143,1,1,12,-0.0878766669412915,0.0878766669412915,13
1,0,1,0,143,1,1,12,0.0645540645618565,0.0645540645618565,14
1,0,1,0,143,1,1,12,0.078495877362787,0.078495877362787,15
0,1,1,0,143,1,1,12,-0.039281392527922,0.039281392527922,16
1,0,1,0,143,1,1,12,0.0513614871073395,0.0513614871073395,17
0,1,1,0,143,1,1,12,-0.0539075084983945,0.0539075084983945,18
1,0,1,0,143,1,1,12,0.00405502304828048,0.00405502304828048,19
1,0,1,0,143,NaN,NaN,12,0.069297764402398,0.069297764402398,20
0,1,1,0,143,1,1,12,-0.0243556442376635,0.0243556442376635,21
1,0,1,0,143,1,1,12,0.0336975711638855,0.0336975711638855,22
1,0,1,0,143,NaN,NaN,12,0.0136818850828645,0.0136818850828645,23
0,1,1,0,143,1,1,12,-0.0691459031895265,0.0691459031895265,24
NaN,NaN,NaN,NaN,143,NaN,NaN,12,NaN,NaN,25
1,0,1,0,145,0.78,0.78,1,0.44062334788303,0.44062334788303,1
0,1,0,1,145,0.62,0.38,1,-0.426547108968391,0.426547108968391,2
1,0,1,0,145,0.8,0.8,1,0.420231061067569,0.420231061067569,3
0,1,0,1,145,0.89,0.89,1,0.434086696455051,0.434086696455051,4
0,1,1,0,145,0.96,0.96,1,-0.384990361198076,0.384990361198076,5
0,1,0,1,145,0.21,0.79,1,-0.391704739440343,0.391704739440343,6
0,1,1,0,145,0.84,0.84,1,-0.426338624220358,0.426338624220358,7
1,0,1,0,145,0.92,0.92,1,0.409934320335744,0.409934320335744,8
1,0,1,0,145,0.15,0.85,1,0.402321864667064,0.402321864667064,9
0,1,1,0,145,0.86,0.86,1,-0.391688912648186,0.391688912648186,10
0,1,1,0,145,NaN,NaN,1,-0.378292162075839,0.378292162075839,11
1,0,1,0,145,0.36,0.64,1,-0.41287863668329,0.41287863668329,12
0,1,1,0,145,0.77,0.77,1,-0.379293866568305,0.379293866568305,13
0,1,0,1,145,0.24,0.76,1,-0.446375442889765,0.446375442889765,14
1,0,1,0,145,0.64,0.64,1,0.404069414277213,0.404069414277213,15
0,1,1,0,145,0.43,0.57,1,0.415939380782177,0.415939380782177,16
1,0,1,0,145,0.62,0.62,1,0.425043927259729,0.425043927259729,17
0,1,1,0,145,0.46,0.54,1,0.356164388688388,0.356164388688388,18
1,0,1,0,145,0.56,0.56,1,0.406945614428817,0.406945614428817,19
1,0,1,0,145,0.75,0.75,1,-0.415455475149915,0.415455475149915,20
1,0,1,0,145,0.75,0.75,1,0.424882477061037,0.424882477061037,21
1,0,1,0,145,0.35,0.65,1,0.425840486864628,0.425840486864628,22
1,0,1,0,145,0.62,0.62,1,0.376516647824869,0.376516647824869,23
1,0,1,0,145,0.81,0.81,1,-0.396674753042177,0.396674753042177,24
0,1,0,1,145,0.29,0.71,1,-0.435232170282295,0.435232170282295,25
0,1,0,1,145,0.77,0.77,2,-0.416911252219416,0.416911252219416,1
0,1,1,0,145,0.87,0.87,2,0.40515517648483,0.40515517648483,2
1,0,1,0,145,0.92,0.92,2,-0.36226888629309,0.36226888629309,3
0,1,0,1,145,0.24,0.76,2,0.405119834874934,0.405119834874934,4
1,0,1,0,145,0.83,0.83,2,-0.35822077358744,0.35822077358744,5
0,1,1,0,145,0.88,0.88,2,0.379845168233508,0.379845168233508,6
1,0,1,0,145,0.87,0.87,2,-0.444791952717368,0.444791952717368,7
0,1,1,0,145,0.29,0.71,2,-0.397758844282621,0.397758844282621,8
0,1,1,0,145,0.91,0.91,2,0.370129439019665,0.370129439019665,9
0,1,1,0,145,0.9,0.9,2,0.442422596862625,0.442422596862625,10
1,0,1,0,145,0.9,0.9,2,-0.38248016295043,0.38248016295043,11
0,1,1,0,145,0.25,0.75,2,-0.422167718083832,0.422167718083832,12
0,1,0,1,145,0.26,0.74,2,0.362544212281758,0.362544212281758,13
0,1,1,0,145,0.77,0.77,2,0.395351112786316,0.395351112786316,14
1,0,1,0,145,0.75,0.75,2,-0.354172734854223,0.354172734854223,15
0,1,0,1,145,0.41,0.59,2,0.360466249078216,0.360466249078216,16
1,0,1,0,145,0.4,0.6,2,-0.404948489516584,0.404948489516584,17
1,0,1,0,145,0.72,0.72,2,0.427145846787906,0.427145846787906,18
1,0,1,0,145,0.69,0.69,2,0.430615514157908,0.430615514157908,19
1,0,1,0,145,0.83,0.83,2,-0.421438893582006,0.421438893582006,20
0,1,1,0,145,0.85,0.85,2,0.356729943597597,0.356729943597597,21
0,1,1,0,145,0.87,0.87,2,0.428762573819901,0.428762573819901,22
0,1,0,1,145,0.94,0.94,2,-0.384124357241773,0.384124357241773,23
1,0,1,0,145,0.08,0.92,2,-0.39454310028857,0.39454310028857,24
0,1,0,1,145,0.39,0.61,2,0.383421318045646,0.383421318045646,25
1,0,1,0,145,0.78,0.78,3,-0.0359591514899735,0.0359591514899735,1
1,0,1,0,145,0.91,0.91,3,0.0176909629213355,0.0176909629213355,2
0,1,1,0,145,0.79,0.79,3,-0.0461725827560845,0.0461725827560845,3
1,0,1,0,145,0.9,0.9,3,0.00292057562618347,0.00292057562618347,4
1,0,1,0,145,0.87,0.87,3,0.00572785735709652,0.00572785735709652,5
0,1,1,0,145,0.95,0.95,3,-0.0483376079437705,0.0483376079437705,6
0,1,1,0,145,0.96,0.96,3,-0.0248823011923605,0.0248823011923605,7
0,1,1,0,145,0.96,0.96,3,-0.0439527893687355,0.0439527893687355,8
0,1,0,1,145,0.99,0.99,3,0.0123392142647815,0.0123392142647815,9
1,0,1,0,145,0.99,0.99,3,0.0959890770417755,0.0959890770417755,10
1,0,1,0,145,0.98,0.98,3,0.090177369721476,0.090177369721476,11
0,1,1,0,145,0.98,0.98,3,-0.0159625438851415,0.0159625438851415,12
1,0,1,0,145,0.99,0.99,3,0.0827792153727125,0.0827792153727125,13
0,1,1,0,145,0.99,0.99,3,-0.0668739400793845,0.0668739400793845,14
1,0,1,0,145,0.96,0.96,3,0.0369495731633545,0.0369495731633545,15
0,1,1,0,145,1,1,3,-0.0463786064124295,0.0463786064124295,16
0,1,1,0,145,1,1,3,-0.0493286927045935,0.0493286927045935,17
0,1,1,0,145,0.99,0.99,3,-0.0139987488809535,0.0139987488809535,18
0,1,0,1,145,1,1,3,0.0698023907461295,0.0698023907461295,19
1,0,1,0,145,1,1,3,0.0159385237066495,0.0159385237066495,20
0,1,1,0,145,1,1,3,-0.0824090872212955,0.0824090872212955,21
0,1,1,0,145,1,1,3,-0.0317500511422035,0.0317500511422035,22
1,0,1,0,145,1,1,3,0.070691325650463,0.070691325650463,23
0,1,0,1,145,1,1,3,0.00363868871191347,0.00363868871191347,24
1,0,1,0,145,0,1,3,0.0158777555024785,0.0158777555024785,25
0,1,0,1,145,0.78,0.22,4,-0.37718306359451,0.37718306359451,1
1,0,1,0,145,0.48,0.48,4,-0.413635302478329,0.413635302478329,2
0,1,0,1,145,0.61,0.61,4,0.40663471778442,0.40663471778442,3
1,0,1,0,145,0.72,0.72,4,0.419136506183529,0.419136506183529,4
0,1,0,1,145,0.38,0.62,4,-0.413320845463123,0.413320845463123,5
1,0,1,0,145,0.75,0.75,4,0.380851327801332,0.380851327801332,6
1,0,1,0,145,0.45,0.55,4,0.436760001642046,0.436760001642046,7
1,0,1,0,145,0.74,0.74,4,0.394484745012685,0.394484745012685,8
0,1,1,0,145,0.76,0.76,4,-0.380972503157859,0.380972503157859,9
0,1,1,0,145,0.67,0.67,4,-0.413835558578066,0.413835558578066,10
1,0,1,0,145,0.37,0.63,4,0.419522633805674,0.419522633805674,11
0,1,0,1,145,0.53,0.47,4,-0.444759680329868,0.444759680329868,12
1,0,1,0,145,0.58,0.58,4,-0.412865210906437,0.412865210906437,13
1,0,1,0,145,0.57,0.57,4,0.424729441721213,0.424729441721213,14
0,1,0,1,145,0.53,0.47,4,-0.372429035287758,0.372429035287758,15
1,0,1,0,145,0.57,0.43,4,0.390609826062512,0.390609826062512,16
0,1,0,1,145,0.56,0.56,4,0.4065935396363,0.4065935396363,17
0,1,1,0,145,0.67,0.67,4,-0.378894528696947,0.378894528696947,18
0,1,1,0,145,0.69,0.69,4,-0.446853742798799,0.446853742798799,19
1,0,1,0,145,0.75,0.75,4,0.437774066567638,0.437774066567638,20
1,0,1,0,145,0.38,0.62,4,0.432127955300057,0.432127955300057,21
1,0,1,0,145,0.76,0.76,4,-0.405268463489546,0.405268463489546,22
0,1,1,0,145,0.75,0.75,4,-0.371894509749969,0.371894509749969,23
1,0,1,0,145,0.16,0.84,4,0.437752700492031,0.437752700492031,24
0,1,0,1,145,0.14,0.86,4,-0.366484986776709,0.366484986776709,25
0,1,0,1,145,0.62,0.38,5,0.0800845313777505,0.0800845313777505,1
0,1,0,1,145,0.55,0.55,5,-0.0254650800836305,0.0254650800836305,2
1,0,1,0,145,0.62,0.62,5,0.0542142745578325,0.0542142745578325,3
0,1,0,1,145,0.54,0.46,5,0.0534419982128925,0.0534419982128925,4
1,0,1,0,145,0.54,0.54,5,-0.0638037637487375,0.0638037637487375,5
1,0,1,0,145,0.64,0.64,5,-0.0340237559517015,0.0340237559517015,6
0,1,1,0,145,0.68,0.68,5,0.0911762727960325,0.0911762727960325,7
0,1,1,0,145,0.83,0.83,5,0.074621355465298,0.074621355465298,8
0,1,1,0,145,0.89,0.89,5,0.0525362350076875,0.0525362350076875,9
1,0,1,0,145,0.25,0.75,5,-0.0661940880143605,0.0661940880143605,10
0,1,0,1,145,0.86,0.86,5,-0.063305526365491,0.063305526365491,11
0,1,0,1,145,0.26,0.74,5,0.0640723906219845,0.0640723906219845,12
1,0,1,0,145,0.45,0.55,5,-0.0727443130598925,0.0727443130598925,13
0,1,0,1,145,0.61,0.61,5,-0.0455859849905165,0.0455859849905165,14
0,1,1,0,145,0.63,0.63,5,0.029462617910478,0.029462617910478,15
1,0,1,0,145,0.41,0.59,5,-0.0261460484382335,0.0261460484382335,16
0,1,0,1,145,0.75,0.75,5,-0.0844763777332395,0.0844763777332395,17
0,1,0,1,145,0.45,0.55,5,0.0508026968984495,0.0508026968984495,18
0,1,1,0,145,0.54,0.54,5,0.0237402868205635,0.0237402868205635,19
0,1,0,1,145,0.65,0.65,5,-0.0630463257283195,0.0630463257283195,20
1,0,1,0,145,0.32,0.68,5,-0.0607104298288535,0.0607104298288535,21
1,0,1,0,145,0.73,0.73,5,-0.0868193708779655,0.0868193708779655,22
0,1,1,0,145,0.8,0.8,5,0.0534047228136015,0.0534047228136015,23
0,1,1,0,145,0.85,0.85,5,0.0527037523633945,0.0527037523633945,24
1,0,1,0,145,0.14,0.86,5,-0.0802574632243365,0.0802574632243365,25
1,0,1,0,145,0.59,0.41,6,-0.0615200822732195,0.0615200822732195,1
